Treatment,Replicate,Settling,Number,Transfer
GAL,8,no,3,24
GAL,8,no,4,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,6,24
GAL,8,no,4,24
GAL,8,no,3,24
GAL,8,no,4,24
GAL,8,no,4,24
GAL,8,no,5,24
GAL,8,no,2,24
GAL,8,no,4,24
GAL,8,no,3,24
GAL,8,no,9,24
GAL,8,no,2,24
GAL,8,no,4,24
GAL,8,no,4,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,4,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,3,24
GAL,8,no,8,24
GAL,8,no,3,24
GAL,8,no,4,24
GAL,8,no,5,24
GAL,8,no,4,24
GAL,8,no,5,24
GAL,8,no,4,24
GAL,8,no,4,24
GAL,8,no,5,24
GAL,8,no,4,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,5,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,4,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,3,24
GAL,8,no,6,24
GAL,8,no,3,24
GAL,8,no,1,24
GAL,8,no,4,24
GAL,8,no,5,24
GAL,8,no,10,24
GAL,8,no,2,24
GAL,8,no,1,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,4,24
GAL,8,no,4,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,2,24
GAL,8,no,12,24
GAL,8,no,4,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,5,24
GAL,8,no,3,24
GAL,8,no,3,24
GAL,8,no,3,24
GAL,8,no,4,24
GAL,8,no,2,24
GAL,8,no,3,24
GAL,8,no,4,24
GALSET,5,yes,9,24
GALSET,5,yes,5,24
GALSET,5,yes,5,24
GALSET,5,yes,26,24
GALSET,5,yes,10,24
GALSET,5,yes,2,24
GALSET,5,yes,2,24
GALSET,5,yes,10,24
GALSET,5,yes,4,24
GALSET,5,yes,7,24
GALSET,5,yes,6,24
GALSET,5,yes,4,24
GALSET,5,yes,9,24
GALSET,5,yes,2,24
GALSET,5,yes,4,24
GALSET,5,yes,4,24
GALSET,5,yes,2,24
GALSET,5,yes,2,24
GALSET,5,yes,3,24
GALSET,5,yes,2,24
GALSET,5,yes,5,24
GALSET,5,yes,14,24
GALSET,5,yes,7,24
GALSET,5,yes,12,24
GALSET,5,yes,1,24
GALSET,5,yes,2,24
GALSET,5,yes,8,24
GALSET,5,yes,1,24
GALSET,5,yes,9,24
GALSET,5,yes,1,24
GALSET,5,yes,4,24
GALSET,5,yes,7,24
GALSET,5,yes,2,24
GALSET,5,yes,10,24
GALSET,5,yes,46,24
GALSET,5,yes,2,24
GALSET,5,yes,5,24
GALSET,5,yes,7,24
GALSET,5,yes,9,24
GALSET,5,yes,2,24
GALSET,5,yes,8,24
GALSET,5,yes,1,24
GALSET,5,yes,1,24
GALSET,5,yes,1,24
GALSET,5,yes,4,24
GALSET,5,yes,6,24
GALSET,5,yes,3,24
GALSET,5,yes,5,24
GALSET,5,yes,4,24
GALSET,5,yes,3,24
GALSET,5,yes,12,24
GALSET,5,yes,2,24
GALSET,5,yes,36,24
GALSET,5,yes,27,24
GALSET,5,yes,34,24
GALSET,5,yes,3,24
GALSET,5,yes,11,24
GALSET,5,yes,5,24
GALSET,5,yes,10,24
GALSET,5,yes,21,24
GALSET,5,yes,3,24
GALSET,5,yes,4,24
GALSET,5,yes,2,24
GALSET,5,yes,7,24
GALSET,5,yes,1,24
GALSET,5,yes,3,24
GALSET,5,yes,8,24
GALSET,5,yes,1,24
GALSET,5,yes,2,24
GALSET,5,yes,4,24
GALSET,5,yes,4,24
GALSET,5,yes,6,24
GALSET,5,yes,1,24
GALSET,5,yes,9,24
GALSET,5,yes,2,24
GALSET,5,yes,3,24
GALSET,5,yes,4,24
GALSET,5,yes,6,24
GALSET,5,yes,11,24
GALSET,5,yes,7,24
GALSET,5,yes,8,24
GALSET,5,yes,9,24
GALSET,5,yes,1,24
GALSET,5,yes,1,24
GALSET,5,yes,4,24
GALSET,5,yes,2,24
GALSET,5,yes,3,24
GALSET,5,yes,10,24
GALSET,5,yes,6,24
GALSET,5,yes,4,24
GALSET,5,yes,8,24
GALSET,5,yes,9,24
GALSET,5,yes,6,24
GALSET,5,yes,7,24
GALSET,5,yes,89,24
GALSET,5,yes,11,24
GALSET,5,yes,1,24
GALSET,5,yes,5,24
GALSET,5,yes,5,24
GALSET,5,yes,25,24
GALSET,6,yes,3,24
GALSET,6,yes,2,24
GALSET,6,yes,3,24
GALSET,6,yes,2,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,3,24
GALSET,6,yes,6,24
GALSET,6,yes,2,24
GALSET,6,yes,2,24
GALSET,6,yes,1,24
GALSET,6,yes,30,24
GALSET,6,yes,1,24
GALSET,6,yes,5,24
GALSET,6,yes,13,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,22,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,8,24
GALSET,6,yes,4,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,6,24
GALSET,6,yes,1,24
GALSET,6,yes,4,24
GALSET,6,yes,2,24
GALSET,6,yes,1,24
GALSET,6,yes,2,24
GALSET,6,yes,2,24
GALSET,6,yes,5,24
GALSET,6,yes,2,24
GALSET,6,yes,3,24
GALSET,6,yes,3,24
GALSET,6,yes,1,24
GALSET,6,yes,3,24
GALSET,6,yes,3,24
GALSET,6,yes,1,24
GALSET,6,yes,24,24
GALSET,6,yes,2,24
GALSET,6,yes,4,24
GALSET,6,yes,3,24
GALSET,6,yes,22,24
GALSET,6,yes,3,24
GALSET,6,yes,51,24
GALSET,6,yes,1,24
GALSET,6,yes,28,24
GALSET,6,yes,1,24
GALSET,6,yes,2,24
GALSET,6,yes,4,24
GALSET,6,yes,2,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,11,24
GALSET,6,yes,23,24
GALSET,6,yes,3,24
GALSET,6,yes,59,24
GALSET,6,yes,2,24
GALSET,6,yes,12,24
GALSET,6,yes,2,24
GALSET,6,yes,3,24
GALSET,6,yes,24,24
GALSET,6,yes,5,24
GALSET,6,yes,2,24
GALSET,6,yes,3,24
GALSET,6,yes,4,24
GALSET,6,yes,1,24
GALSET,6,yes,3,24
GALSET,6,yes,2,24
GALSET,6,yes,2,24
GALSET,6,yes,2,24
GALSET,6,yes,14,24
GALSET,6,yes,6,24
GALSET,6,yes,1,24
GALSET,6,yes,5,24
GALSET,6,yes,2,24
GALSET,6,yes,10,24
GALSET,6,yes,31,24
GALSET,6,yes,1,24
GALSET,6,yes,1,24
GALSET,6,yes,2,24
GALSET,6,yes,2,24
GALSET,6,yes,2,24
GALSET,6,yes,17,24
GALSET,6,yes,5,24
GALSET,6,yes,11,24
GALSET,6,yes,2,24
GALSET,6,yes,2,24
GALSET,6,yes,2,24
GALSET,6,yes,1,24
GALSET,6,yes,2,24
GALSET,6,yes,18,24
GALSET,6,yes,27,24
GALSET,6,yes,2,24
GALSET,6,yes,1,24
GALSET,6,yes,2,24
GALSET,7,yes,4,24
GALSET,7,yes,5,24
GALSET,7,yes,1,24
GALSET,7,yes,3,24
GALSET,7,yes,1,24
GALSET,7,yes,4,24
GALSET,7,yes,2,24
GALSET,7,yes,4,24
GALSET,7,yes,4,24
GALSET,7,yes,2,24
GALSET,7,yes,2,24
GALSET,7,yes,18,24
GALSET,7,yes,13,24
GALSET,7,yes,2,24
GALSET,7,yes,2,24
GALSET,7,yes,1,24
GALSET,7,yes,4,24
GALSET,7,yes,1,24
GALSET,7,yes,1,24
GALSET,7,yes,5,24
GALSET,7,yes,2,24
GALSET,7,yes,29,24
GALSET,7,yes,22,24
GALSET,7,yes,12,24
GALSET,7,yes,1,24
GALSET,7,yes,2,24
GALSET,7,yes,4,24
GALSET,7,yes,2,24
GALSET,7,yes,5,24
GALSET,7,yes,2,24
GALSET,7,yes,2,24
GALSET,7,yes,1,24
GALSET,7,yes,3,24
GALSET,7,yes,1,24
GALSET,7,yes,2,24
GALSET,7,yes,11,24
GALSET,7,yes,2,24
GALSET,7,yes,2,24
GALSET,7,yes,1,24
GALSET,7,yes,4,24
GALSET,7,yes,4,24
GALSET,7,yes,2,24
GALSET,7,yes,6,24
GALSET,7,yes,6,24
GALSET,7,yes,15,24
GALSET,7,yes,2,24
GALSET,7,yes,1,24
GALSET,7,yes,3,24
GALSET,7,yes,2,24
GALSET,7,yes,2,24
GALSET,7,yes,4,24
GALSET,7,yes,6,24
GALSET,7,yes,1,24
GALSET,7,yes,1,24
GALSET,7,yes,2,24
GALSET,7,yes,5,24
GALSET,7,yes,6,24
GALSET,7,yes,21,24
GALSET,7,yes,2,24
GALSET,7,yes,1,24
GALSET,7,yes,4,24
GALSET,7,yes,21,24
GALSET,7,yes,2,24
GALSET,7,yes,12,24
GALSET,7,yes,2,24
GALSET,7,yes,2,24
GALSET,7,yes,2,24
GALSET,7,yes,1,24
GALSET,7,yes,91,24
GALSET,7,yes,14,24
GALSET,7,yes,10,24
GALSET,7,yes,1,24
GALSET,7,yes,1,24
GALSET,7,yes,3,24
GALSET,7,yes,6,24
GALSET,7,yes,2,24
GALSET,7,yes,1,24
GALSET,7,yes,2,24
GALSET,7,yes,4,24
GALSET,7,yes,3,24
GALSET,7,yes,7,24
GALSET,7,yes,5,24
GALSET,7,yes,17,24
GALSET,7,yes,14,24
GALSET,7,yes,15,24
GALSET,7,yes,2,24
GALSET,7,yes,4,24
GALSET,7,yes,22,24
GALSET,7,yes,3,24
GALSET,7,yes,5,24
GALSET,7,yes,3,24
GALSET,7,yes,3,24
GALSET,7,yes,2,24
GALSET,7,yes,22,24
GALSET,7,yes,17,24
GALSET,7,yes,26,24
GALSET,7,yes,1,24
GALSET,7,yes,8,24
GALSET,7,yes,2,24
GALSET,7,yes,9,24
GALSET,8,yes,4,24
GALSET,8,yes,2,24
GALSET,8,yes,2,24
GALSET,8,yes,1,24
GALSET,8,yes,7,24
GALSET,8,yes,5,24
GALSET,8,yes,10,24
GALSET,8,yes,2,24
GALSET,8,yes,6,24
GALSET,8,yes,8,24
GALSET,8,yes,2,24
GALSET,8,yes,2,24
GALSET,8,yes,2,24
GALSET,8,yes,2,24
GALSET,8,yes,5,24
GALSET,8,yes,5,24
GALSET,8,yes,3,24
GALSET,8,yes,2,24
GALSET,8,yes,9,24
GALSET,8,yes,6,24
GALSET,8,yes,4,24
GALSET,8,yes,2,24
GALSET,8,yes,1,24
GALSET,8,yes,2,24
GALSET,8,yes,3,24
GALSET,8,yes,7,24
GALSET,8,yes,3,24
GALSET,8,yes,15,24
GALSET,8,yes,3,24
GALSET,8,yes,6,24
GALSET,8,yes,3,24
GALSET,8,yes,2,24
GALSET,8,yes,3,24
GALSET,8,yes,3,24
GALSET,8,yes,10,24
GALSET,8,yes,6,24
GALSET,8,yes,8,24
GALSET,8,yes,8,24
GALSET,8,yes,15,24
GALSET,8,yes,3,24
GALSET,8,yes,2,24
GALSET,8,yes,4,24
GALSET,8,yes,21,24
GALSET,8,yes,2,24
GALSET,8,yes,3,24
GALSET,8,yes,1,24
GALSET,8,yes,5,24
GALSET,8,yes,7,24
GALSET,8,yes,4,24
GALSET,8,yes,1,24
GALSET,8,yes,6,24
GALSET,8,yes,20,24
GALSET,8,yes,5,24
GALSET,8,yes,3,24
GALSET,8,yes,2,24
GALSET,8,yes,1,24
GALSET,8,yes,3,24
GALSET,8,yes,5,24
GALSET,8,yes,2,24
GALSET,8,yes,4,24
GALSET,8,yes,1,24
GALSET,8,yes,2,24
GALSET,8,yes,4,24
GALSET,8,yes,4,24
GALSET,8,yes,3,24
GALSET,8,yes,2,24
GALSET,8,yes,2,24
GALSET,8,yes,1,24
GALSET,8,yes,7,24
GALSET,8,yes,4,24
GALSET,8,yes,2,24
GALSET,8,yes,3,24
GALSET,8,yes,35,24
GALSET,8,yes,2,24
GALSET,8,yes,4,24
GALSET,8,yes,6,24
GALSET,8,yes,5,24
GALSET,8,yes,9,24
GALSET,8,yes,3,24
GALSET,8,yes,5,24
GALSET,8,yes,6,24
GALSET,8,yes,3,24
GALSET,8,yes,39,24
GALSET,8,yes,2,24
GALSET,8,yes,7,24
GALSET,8,yes,4,24
GALSET,8,yes,3,24
GALSET,8,yes,6,24
GALSET,8,yes,2,24
GALSET,8,yes,5,24
GALSET,8,yes,8,24
GALSET,8,yes,3,24
GALSET,8,yes,3,24
GALSET,8,yes,2,24
GALSET,8,yes,3,24
GALSET,8,yes,3,24
GALSET,8,yes,1,24
GALSET,8,yes,3,24
GALSET,8,yes,7,24
GALSET,8,yes,1,24
YPD,5,no,2,24
YPD,5,no,2,24
YPD,5,no,2,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,2,24
YPD,5,no,4,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,2,24
YPD,5,no,3,24
YPD,5,no,8,24
YPD,5,no,4,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,1,24
YPD,5,no,5,24
YPD,5,no,3,24
YPD,5,no,1,24
YPD,5,no,4,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,2,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,2,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,7,24
YPD,5,no,4,24
YPD,5,no,4,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,2,24
YPD,5,no,5,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,1,24
YPD,5,no,2,24
YPD,5,no,3,24
YPD,5,no,2,24
YPD,5,no,4,24
YPD,5,no,5,24
YPD,5,no,3,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,4,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,2,24
YPD,5,no,2,24
YPD,5,no,2,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,4,24
YPD,5,no,2,24
YPD,5,no,1,24
YPD,5,no,4,24
YPD,5,no,1,24
YPD,5,no,2,24
YPD,5,no,11,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,4,24
YPD,5,no,1,24
YPD,5,no,1,24
YPD,5,no,3,24
YPD,5,no,2,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,1,24
YPD,5,no,2,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,15,24
YPD,5,no,5,24
YPD,5,no,3,24
YPD,5,no,3,24
YPD,5,no,1,24
YPD,5,no,2,24
YPD,5,no,3,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,4,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,2,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,4,24
YPD,6,no,1,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,2,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,4,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,4,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,4,24
YPD,6,no,5,24
YPD,6,no,7,24
YPD,6,no,2,24
YPD,6,no,3,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,1,24
YPD,6,no,3,24
YPD,6,no,4,24
YPD,6,no,3,24
YPD,6,no,8,24
YPD,6,no,3,24
YPD,6,no,2,24
YPD,6,no,4,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,6,24
YPD,6,no,4,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,3,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,5,24
YPD,6,no,3,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,6,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,2,24
YPD,6,no,1,24
YPD,6,no,3,24
YPD,6,no,3,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,4,24
YPD,6,no,5,24
YPD,6,no,7,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,2,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,5,24
YPD,6,no,3,24
YPD,6,no,4,24
YPD,6,no,2,24
YPD,6,no,3,24
YPD,6,no,2,24
YPD,6,no,1,24
YPD,6,no,4,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,6,no,2,24
YPD,6,no,1,24
YPD,6,no,5,24
YPD,6,no,1,24
YPD,6,no,1,24
YPD,6,no,2,24
YPD,7,no,4,24
YPD,7,no,3,24
YPD,7,no,3,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,3,24
YPD,7,no,4,24
YPD,7,no,3,24
YPD,7,no,1,24
YPD,7,no,3,24
YPD,7,no,4,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,3,24
YPD,7,no,1,24
YPD,7,no,5,24
YPD,7,no,2,24
YPD,7,no,2,24
YPD,7,no,4,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,2,24
YPD,7,no,3,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,6,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,4,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,6,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,3,24
YPD,7,no,3,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,3,24
YPD,7,no,3,24
YPD,7,no,3,24
YPD,7,no,3,24
YPD,7,no,3,24
YPD,7,no,4,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,3,24
YPD,7,no,1,24
YPD,7,no,3,24
YPD,7,no,2,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,3,24
YPD,7,no,3,24
YPD,7,no,3,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,3,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,2,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,4,24
YPD,7,no,3,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,5,24
YPD,7,no,4,24
YPD,7,no,4,24
YPD,7,no,3,24
YPD,7,no,2,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,1,24
YPD,7,no,2,24
YPD,7,no,4,24
YPD,7,no,2,24
YPD,8,no,3,24
YPD,8,no,4,24
YPD,8,no,3,24
YPD,8,no,1,24
YPD,8,no,3,24
YPD,8,no,4,24
YPD,8,no,2,24
YPD,8,no,4,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,3,24
YPD,8,no,3,24
YPD,8,no,1,24
YPD,8,no,3,24
YPD,8,no,4,24
YPD,8,no,2,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,5,24
YPD,8,no,4,24
YPD,8,no,3,24
YPD,8,no,4,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,2,24
YPD,8,no,3,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,3,24
YPD,8,no,1,24
YPD,8,no,4,24
YPD,8,no,4,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,3,24
YPD,8,no,4,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,4,24
YPD,8,no,3,24
YPD,8,no,3,24
YPD,8,no,2,24
YPD,8,no,3,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,5,24
YPD,8,no,4,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,2,24
YPD,8,no,4,24
YPD,8,no,3,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,4,24
YPD,8,no,4,24
YPD,8,no,2,24
YPD,8,no,2,24
YPD,8,no,3,24
YPD,8,no,3,24
YPD,8,no,2,24
YPD,8,no,3,24
YPD,8,no,3,24
YPD,8,no,1,24
YPD,8,no,2,24
YPD,8,no,2,24
YPD,8,no,1,24
YPD,8,no,4,24
YPD,8,no,1,24
YPD,8,no,3,24
YPD,8,no,1,24
YPD,8,no,1,24
YPD,8,no,4,24
YPD,8,no,3,24
YPDSET,5,yes,3,24
YPDSET,5,yes,4,24
YPDSET,5,yes,3,24
YPDSET,5,yes,1,24
YPDSET,5,yes,2,24
YPDSET,5,yes,1,24
YPDSET,5,yes,4,24
YPDSET,5,yes,2,24
YPDSET,5,yes,2,24
YPDSET,5,yes,1,24
YPDSET,5,yes,2,24
YPDSET,5,yes,6,24
YPDSET,5,yes,1,24
YPDSET,5,yes,3,24
YPDSET,5,yes,3,24
YPDSET,5,yes,3,24
YPDSET,5,yes,1,24
YPDSET,5,yes,4,24
YPDSET,5,yes,2,24
YPDSET,5,yes,2,24
YPDSET,5,yes,4,24
YPDSET,5,yes,2,24
YPDSET,5,yes,9,24
YPDSET,5,yes,3,24
YPDSET,5,yes,5,24
YPDSET,5,yes,4,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,2,24
YPDSET,5,yes,2,24
YPDSET,5,yes,2,24
YPDSET,5,yes,2,24
YPDSET,5,yes,3,24
YPDSET,5,yes,5,24
YPDSET,5,yes,1,24
YPDSET,5,yes,4,24
YPDSET,5,yes,1,24
YPDSET,5,yes,5,24
YPDSET,5,yes,3,24
YPDSET,5,yes,2,24
YPDSET,5,yes,3,24
YPDSET,5,yes,1,24
YPDSET,5,yes,5,24
YPDSET,5,yes,2,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,4,24
YPDSET,5,yes,3,24
YPDSET,5,yes,3,24
YPDSET,5,yes,2,24
YPDSET,5,yes,10,24
YPDSET,5,yes,9,24
YPDSET,5,yes,4,24
YPDSET,5,yes,2,24
YPDSET,5,yes,16,24
YPDSET,5,yes,2,24
YPDSET,5,yes,2,24
YPDSET,5,yes,15,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,5,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,4,24
YPDSET,5,yes,3,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,2,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,4,24
YPDSET,5,yes,1,24
YPDSET,5,yes,4,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,5,24
YPDSET,5,yes,2,24
YPDSET,5,yes,2,24
YPDSET,5,yes,3,24
YPDSET,5,yes,1,24
YPDSET,5,yes,2,24
YPDSET,5,yes,7,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,2,24
YPDSET,5,yes,4,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,5,yes,3,24
YPDSET,5,yes,3,24
YPDSET,5,yes,1,24
YPDSET,5,yes,2,24
YPDSET,5,yes,1,24
YPDSET,5,yes,1,24
YPDSET,6,yes,5,24
YPDSET,6,yes,7,24
YPDSET,6,yes,1,24
YPDSET,6,yes,2,24
YPDSET,6,yes,2,24
YPDSET,6,yes,2,24
YPDSET,6,yes,2,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,13,24
YPDSET,6,yes,4,24
YPDSET,6,yes,5,24
YPDSET,6,yes,1,24
YPDSET,6,yes,2,24
YPDSET,6,yes,1,24
YPDSET,6,yes,2,24
YPDSET,6,yes,1,24
YPDSET,6,yes,7,24
YPDSET,6,yes,7,24
YPDSET,6,yes,3,24
YPDSET,6,yes,2,24
YPDSET,6,yes,1,24
YPDSET,6,yes,2,24
YPDSET,6,yes,3,24
YPDSET,6,yes,3,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,14,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,4,24
YPDSET,6,yes,1,24
YPDSET,6,yes,3,24
YPDSET,6,yes,4,24
YPDSET,6,yes,1,24
YPDSET,6,yes,2,24
YPDSET,6,yes,1,24
YPDSET,6,yes,2,24
YPDSET,6,yes,2,24
YPDSET,6,yes,3,24
YPDSET,6,yes,3,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,3,24
YPDSET,6,yes,4,24
YPDSET,6,yes,2,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,4,24
YPDSET,6,yes,1,24
YPDSET,6,yes,31,24
YPDSET,6,yes,12,24
YPDSET,6,yes,1,24
YPDSET,6,yes,1,24
YPDSET,6,yes,4,24
YPDSET,6,yes,1,24
YPDSET,6,yes,5,24
YPDSET,6,yes,1,24
